Insee - Statistiques locales; ; ; ; ; ; 
Référentiel géographique : France par commune; ; ; ; ; ; 
Code;Libellé;Unités légales dans industrie manufacturière, industries extractives et autres (en nombre) 2021;Part construction dans les créations d'ent. 2023;Population municipale 2022;Créations d'entreprises (en nombre) 2023;Unités légales (en nombre) 2021
80627;Plachy-Buyon;3;7.1;863;14;56
80628;Le Plessier-Rozainvillers;1;25;765;12;19
80629;Pœuilly;0;N/A - résultat non disponible;104;N/A - résultat non disponible;2
80630;Poix-de-Picardie;8;14.3;2293;14;144
80631;Ponches-Estruval;0;0;117;1;7
80632;Pont-de-Metz;7;7.1;2440;28;102
80633;Ponthoile;1;0;584;2;40
80634;Pont-Noyelles;1;16.7;815;6;28
80635;Pont-Remy;6;23.1;1467;13;65
80637;Port-le-Grand;1;50;268;2;17
80638;Potte;2;N/A - résultat non disponible;111;N/A - résultat non disponible;14
80639;Poulainville;9;8.3;1310;24;90
80640;Pozières;1;0;262;1;8
80642;Prouville;1;0;312;1;11
80643;Prouzel;2;0;571;3;25
80644;Proyart;6;20;762;10;33
80645;Puchevillers;1;0;561;3;18
80646;Punchy;1;N/A - résultat non disponible;79;N/A - résultat non disponible;4
80647;Puzeaux;1;0;279;3;9
80648;Pys;0;0;126;1;1
80649;Quend;2;0;1280;17;184
80650;Querrieu;1;0;621;11;52
80651;Le Quesne;0;N/A - résultat non disponible;243;N/A - résultat non disponible;2
80652;Le Quesnel;3;0;780;6;33
80654;Quesnoy-le-Montant;4;33.3;525;3;22
80655;Quesnoy-sur-Airaines;0;0;421;4;13
80656;Quevauvillers;6;6.2;1106;16;76
80657;Quiry-le-Sec;4;0;313;5;18
80658;Quivières;0;0;144;1;4
80659;Raincheval;1;N/A - résultat non disponible;262;N/A - résultat non disponible;18
80661;Rainneville;6;0;1085;9;49
80662;Ramburelles;3;0;260;1;6
80663;Rambures;2;0;374;1;17
80664;Rancourt;3;0;189;3;17
80665;Regnière-Écluse;0;N/A - résultat non disponible;130;N/A - résultat non disponible;6
80666;Remaisnil;0;N/A - résultat non disponible;30;N/A - résultat non disponible;0
80667;Remaugies;0;0;136;2;6
80668;Remiencourt;0;0;172;1;9
80669;Rethonvillers;0;0;341;7;9
80670;Revelles;2;0;518;4;31
80671;Ribeaucourt;2;0;226;2;7
80672;Ribemont-sur-Ancre;2;0;619;3;18
80673;Riencourt;0;N/A - résultat non disponible;183;N/A - résultat non disponible;5
80674;Rivery;7;14;3609;43;212
80675;Rogy;0;0;143;1;7
80676;Roiglise;1;0;153;2;7
80677;Roisel;8;8.3;1609;12;88
80678;Rollot;4;11.1;768;9;31
80679;Ronssoy;3;0;578;4;23
80680;Rosières-en-Santerre;13;8;2928;25;164
80681;Rouvrel;0;100;303;1;8
80682;Rouvroy-en-Santerre;0;0;209;2;12
80683;Rouy-le-Grand;0;0;100;1;2
80684;Rouy-le-Petit;0;0;103;2;1
80685;Roye;21;5.9;5748;51;336
80686;Rubempré;2;0;723;10;37
80687;Rubescourt;1;0;135;1;7
80688;Rue;13;3.4;3050;29;211
80690;Rumigny;1;20;623;5;34
80691;Saigneville;1;0;336;5;14
80692;Sailly-Flibeaucourt;7;20;1014;5;43
80693;Sailly-Laurette;0;0;337;3;10
80694;Sailly-le-Sec;0;0;350;2;14
80695;Sailly-Saillisel;1;0;478;3;8
80696;Sains-en-Amiénois;6;5;1200;20;98
80697;Saint-Acheul;0;N/A - résultat non disponible;36;N/A - résultat non disponible;1
80698;Saint-Aubin-Montenoy;0;0;217;1;8
80699;Saint-Aubin-Rivière;1;33.3;116;3;5
80700;Saint-Blimont;3;0;884;5;30
80701;Saint-Christ-Briost;1;33.3;429;3;13
80702;Saint-Fuscien;2;0;1418;18;131
80703;Saint-Germain-sur-Bresle;0;0;219;6;4
80704;Saint-Gratien;1;100;386;2;13
80705;Saint-Léger-lès-Authie;0;N/A - résultat non disponible;73;N/A - résultat non disponible;3
80706;Saint-Léger-lès-Domart;1;14.3;1813;7;36
80707;Saint-Léger-sur-Bresle;0;0;78;1;2
80708;Saint-Mard;0;0;157;2;8
80709;Saint-Maulvis;1;0;280;2;10
80710;Saint-Maxent;0;0;389;1;16
80711;Saint-Ouen;6;0;1775;10;54
80713;Saint-Quentin-en-Tourmont;1;0;295;3;30
80714;Saint-Quentin-la-Motte-Croix-au-Bailly;8;20;1265;15;53
80716;Saint-Riquier;5;12.5;1268;16;70
80717;Saint-Sauflieu;5;8.3;981;12;39
80718;Saint-Sauveur;3;0;1336;15;73
80719;Sainte-Segrée;0;N/A - résultat non disponible;48;N/A - résultat non disponible;5
80721;Saint-Valery-sur-Somme;16;0;2350;31;250
80722;Saint-Vaast-en-Chaussée;1;33.3;503;3;16
80723;Saisseval;0;0;251;1;10
80724;Saleux;7;0;2767;16;126
80725;Salouël;8;0;4188;34;210
80726;Sancourt;1;N/A - résultat non disponible;268;N/A - résultat non disponible;15
80728;Saulchoy-sous-Poix;0;0;79;1;4
80729;Sauvillers-Mongival;2;33.3;184;3;11
80730;Saveuse;3;33.3;1086;9;37
80732;Senarpont;7;25;629;4;36
80733;Senlis-le-Sec;1;0;320;2;9
80734;Sentelie;2;50;212;2;4
80735;Seux;3;0;169;2;9
80736;Sorel-en-Vimeu;2;0;233;3;7
80737;Sorel;0;0;162;1;5
80738;Soues;0;N/A - résultat non disponible;125;N/A - résultat non disponible;6
80740;Sourdon;3;N/A - résultat non disponible;308;N/A - résultat non disponible;5
80741;Soyécourt;0;0;189;5;16
80742;Surcamps;0;0;77;1;0
80743;Suzanne;0;0;191;1;7
80744;Tailly;0;N/A - résultat non disponible;57;N/A - résultat non disponible;4
80746;Talmas;3;7.1;1084;14;50
80747;Templeux-la-Fosse;0;N/A - résultat non disponible;135;N/A - résultat non disponible;6
80748;Templeux-le-Guérard;1;0;196;1;6
80749;Terramesnil;1;0;323;2;16
80750;Tertry;1;0;143;1;3
80751;Thennes;3;0;562;9;20
80752;Thézy-Glimont;0;0;666;4;23
80753;Thiepval;1;N/A - résultat non disponible;127;N/A - résultat non disponible;4
80754;Thieulloy-l'Abbaye;2;0;382;2;15
80755;Thieulloy-la-Ville;0;0;140;2;3
80756;Thièvres;0;N/A - résultat non disponible;57;N/A - résultat non disponible;0
80757;Thoix;1;N/A - résultat non disponible;146;N/A - résultat non disponible;11
80758;Thory;1;0;208;1;7
80759;Tilloloy;0;25;327;4;13
80760;Tilloy-Floriville;0;50;361;2;10
80762;Tincourt-Boucly;4;N/A - résultat non disponible;337;N/A - résultat non disponible;17
80763;Le Titre;0;0;339;3;11
80764;Tœufles;1;N/A - résultat non disponible;304;N/A - résultat non disponible;8
80765;Tours-en-Vimeu;3;0;805;1;33
80766;Toutencourt;1;20;426;5;12
80767;Le Translay;1;0;234;1;15
80769;Treux;2;0;219;3;14
80770;Tully;4;12.5;544;8;14
80771;Ugny-l'Équipée;1;N/A - résultat non disponible;30;N/A - résultat non disponible;1
80773;Vadencourt;0;0;102;1;2
80774;Vaire-sous-Corbie;0;0;289;2;9
80775;Valines;3;0;638;5;18
80776;Varennes;0;0;221;1;11
80777;Vauchelles-lès-Authie;2;0;135;2;6
80778;Vauchelles-lès-Domart;1;100;121;1;9
80779;Vauchelles-les-Quesnoy;6;16.7;809;6;61
80780;Vaudricourt;6;0;415;2;19
80781;Vauvillers;1;0;218;4;12
80782;Vaux-en-Amiénois;0;0;440;6;17
80783;Vaux-Marquenneville;0;N/A - résultat non disponible;80;N/A - résultat non disponible;5
80784;Vaux-sur-Somme;0;0;272;1;8
80785;Vecquemont;1;0;540;1;24
80786;Velennes;2;0;141;1;2
80787;Vercourt;1;0;97;2;7
80788;Vergies;4;0;178;1;15
80789;Vermandovillers;0;0;150;1;2
80790;Verpillières;0;0;167;1;4
80791;Vers-sur-Selle;4;0;862;5;30
80792;La Vicogne;0;0;242;1;8
80793;Vignacourt;10;0;2280;13;111
80794;Villecourt;0;0;47;2;1
80795;Ville-le-Marclet;2;N/A - résultat non disponible;464;N/A - résultat non disponible;13
80796;Villeroy;2;0;175;1;6
80797;Villers-aux-Érables;1;0;145;6;7
80798;Villers-Bocage;10;0;1509;19;117
80799;Villers-Bretonneux;12;2.3;4644;43;229
80800;Villers-Campsart;0;0;138;1;9
80801;Villers-Carbonnel;2;0;300;2;15
80802;Villers-Faucon;4;40;541;5;24
80803;Villers-lès-Roye;1;N/A - résultat non disponible;281;N/A - résultat non disponible;7
80804;Villers-sous-Ailly;0;0;174;1;1
80805;Villers-Tournelle;1;50;158;2;9
80806;Villers-sur-Authie;4;25;460;4;20
80807;Ville-sur-Ancre;1;0;274;3;15
80808;Vironchaux;2;0;507;4;29
80809;Vismes;2;0;473;5;16
80810;Vitz-sur-Authie;1;N/A - résultat non disponible;135;N/A - résultat non disponible;1
80811;Voyennes;0;0;592;6;20
80812;Vraignes-en-Vermandois;4;0;132;3;13
80813;Vraignes-lès-Hornoy;0;N/A - résultat non disponible;95;N/A - résultat non disponible;1
80814;Vrély;0;25;457;4;17
80815;Vron;3;20;835;5;44
80819;Wargnies;0;N/A - résultat non disponible;78;N/A - résultat non disponible;2
80820;Warloy-Baillon;1;60;749;5;38
80821;Warlus;1;0;227;2;5
80822;Warsy;0;33.3;136;3;2
80823;Warvillers;0;0;122;2;6
80824;Wiencourt-l'Équipée;1;0;252;3;10
80825;Wiry-au-Mont;0;N/A - résultat non disponible;105;N/A - résultat non disponible;3
80826;Woignarue;3;0;751;10;31
80827;Woincourt;6;0;1276;7;63
80828;Woirel;0;N/A - résultat non disponible;47;N/A - résultat non disponible;2
80829;Y;2;0;88;1;6
80830;Yaucourt-Bussus;0;0;247;2;10
80832;Yvrench;3;0;298;1;17
80833;Yvrencheux;0;0;126;2;4
80834;Yzengremer;5;0;509;3;24
80835;Yzeux;2;50;267;2;13
80836;Yonval;4;0;240;3;9
81001;Aguts;1;0;237;2;17
81002;Aiguefonde;31;9.1;2507;33;144
81003;Alban;20;20;949;10;120
81004;Albi;250;7.6;50605;728;4470
81005;Albine;7;25;512;4;32
81006;Algans;2;0;213;3;15
81007;Alos;4;0;97;1;8
81008;Almayrac;0;0;294;3;17
81009;Amarens;0;N/A - résultat non disponible;64;N/A - résultat non disponible;4
81010;Ambialet;3;28.6;470;7;30
81011;Ambres;9;0;1031;10;80
81012;Andillac;0;0;123;2;12
81013;Andouque;5;25;391;4;27
81014;Anglès;6;14.3;517;7;54
81015;Appelle;1;0;69;1;9
81016;Arfons;1;0;178;1;18
81017;Arifat;0;33.3;128;3;9
81018;Arthès;9;11.1;2528;27;133
81019;Assac;2;0;151;2;13
81020;Aussac;1;20;263;5;15
81021;Aussillon;53;21.7;5617;60;348
81022;Bannières;2;0;211;3;19
81023;Barre;1;0;206;2;7
81024;Beauvais-sur-Tescou;9;0;376;1;29
81025;Belcastel;1;0;226;3;21
81026;Bellegarde-Marsal;6;0;695;10;53
81027;Belleserre;2;0;165;1;11
81028;Berlats;3;0;113;1;9
81029;Bernac;4;N/A - résultat non disponible;185;N/A - résultat non disponible;21
81030;Bertre;0;0;108;2;7
81031;Le Bez;14;11.1;901;9;81
81032;Blan;3;7.7;1101;13;76
81033;Blaye-les-Mines;18;4.3;2920;23;161
81034;Boissezon;7;0;392;2;33
81035;Bournazel;4;0;237;1;17
81036;Bout-du-Pont-de-Larn;14;9.1;1249;11;89
81037;Brassac;17;9.1;1293;11;126
81038;Brens;19;15.9;2418;44;199
81039;Briatexte;22;12;1948;25;140
81040;Brousse;3;33.3;439;3;30
81041;Broze;0;0;106;1;8
81042;Burlats;25;10.7;2010;28;150
81043;Busque;3;20;719;5;38
81044;Cabanès;3;0;309;3;18
81045;Les Cabannes;6;0;366;6;37
81046;Cadalen;14;7.4;1540;27;122
81047;Cadix;4;14.3;218;7;19
81048;Cagnac-les-Mines;14;12.8;2607;39;155
81049;Cahuzac;2;0;360;3;18
81050;Cambon-lès-Lavaur;4;0;355;7;35
81051;Cahuzac-sur-Vère;8;15.8;1214;19;112
81052;Cambon;16;15.8;2128;19;160
81053;Cambounès;4;100;338;2;22
81054;Cambounet-sur-le-Sor;8;8.3;972;12;65
81055;Les Cammazes;2;10;398;10;37
81056;Campagnac;4;0;159;2;17
81058;Carbes;2;0;241;4;19
81059;Carlus;4;11.1;659;9;37
81060;Carmaux;51;8.3;9927;120;573
81061;Castanet;5;0;199;3;17
81062;Fontrieu;11;10;954;10;50
81063;Castelnau-de-Lévis;9;8.3;1615;24;92
81064;Castelnau-de-Montmiral;11;6.7;1055;15;126
81065;Castres;228;7.3;42700;558;3178
81066;Caucalières;2;50;288;4;19
81067;Cestayrols;2;16.7;462;6;22
81068;Combefa;4;0;197;1;14
81069;Cordes-sur-Ciel;25;4.8;847;21;201
81070;Coufouleux;26;10;3041;50;297
81071;Courris;0;0;80;2;4
81072;Crespin;1;0;101;1;6
81073;Crespinet;0;N/A - résultat non disponible;181;N/A - résultat non disponible;8
81074;Cunac;5;6.1;1622;33;83
81075;Cuq;8;0;488;5;44
81076;Cuq-Toulza;10;6.2;709;16;74
81077;Curvalle;4;0;393;6;34
81078;Damiatte;9;0;1067;19;92
81079;Dénat;5;5.9;845;17;50
81080;Donnazac;1;0;59;1;7
81081;Dourgne;16;5.9;1310;17;91
81082;Le Dourn;0;N/A - résultat non disponible;116;N/A - résultat non disponible;8
81083;Durfort;7;0;253;8;25
81084;Escoussens;7;9.1;611;11;41
81085;Lacapelle-Escroux;1;N/A - résultat non disponible;40;N/A - résultat non disponible;1
81086;Espérausses;2;0;155;2;5
81087;Fayssac;3;0;359;6;20
81088;Fauch;7;12.5;604;8;46
81089;Faussergues;2;0;137;2;6
81090;Fénols;0;0;247;1;17
81092;Fiac;9;0;927;9;84
81093;Florentin;2;0;735;9;43
81094;Fraissines;3;0;91;1;9
81095;Frausseilles;0;0;79;1;10
81096;Le Fraysse;7;33.3;420;6;34
81097;Fréjairolles;7;5.6;1313;18;87
81098;Fréjeville;5;33.3;721;6;34
81099;Gaillac;94;14.8;16080;243;1357
81100;Garrevaques;4;0;399;4;34
81101;Le Garric;10;8.3;1292;12;69
81102;Garrigues;1;20;317;5;24
81103;Gijounet;3;N/A - résultat non disponible;122;N/A - résultat non disponible;7
81104;Giroussens;21;6.2;1543;16;173
81105;Graulhet;114;12.2;13275;180;811
81106;Grazac;6;11.1;641;9;61
81108;Itzac;1;0;178;2;16
81109;Jonquières;4;0;443;1;28
81110;Jouqueviel;1;0;100;2;11
81111;Labarthe-Bleys;0;0;73;1;6
81112;Labastide-de-Lévis;2;9.1;963;11;66
81114;Labastide-Gabausse;2;28.6;538;7;23
81115;Labastide-Rouairoux;10;13.3;1418;15;103
81116;Labastide-Saint-Georges;11;10;1985;20;129
81117;Labessière-Candeil;9;0;726;8;41
81118;Laboulbène;1;0;167;2;9
81119;Laboutarie;8;0;508;11;51
81120;Labruguière;53;9.2;6567;76;436
81121;Lacabarède;3;0;289;5;15
81122;Lacapelle-Pinet;0;33.3;69;3;6
81123;Lacapelle-Ségalar;4;0;90;2;11
81124;Lacaune;31;4.2;2469;24;185
81125;Lacaze;5;0;317;5;21
81126;Lacougotte-Cadoul;3;0;178;1;12
81127;Lacroisille;2;0;100;1;25
81128;Lacrouzette;65;18.8;1533;16;174
81129;Lagardiolle;2;50;232;2;11
81130;Lagarrigue;9;10;1786;20;117
81131;Lagrave;243;2.6;2275;38;459
81132;Guitalens-L'Albarède;11;27.3;835;11;61
81133;Lamillarié;3;0;510;9;36
81134;Lamontélarié;1;0;55;2;9
81135;Laparrouquial;3;0;93;3;10
81136;Larroque;0;0;161;1;9
81137;Lasfaillades;2;N/A - résultat non disponible;88;N/A - résultat non disponible;9
81138;Lasgraisses;6;9.1;575;11;48
81139;Lautrec;32;9.5;1690;21;153
81140;Lavaur;62;6.7;10884;164;1018
81141;Lédas-et-Penthiès;1;N/A - résultat non disponible;161;N/A - résultat non disponible;13
81142;Lempaut;5;10;883;10;60
81143;Lescout;3;20;774;10;40
81144;Lescure-d'Albigeois;26;7.1;4585;56;321
81145;Lisle-sur-Tarn;38;9.6;4857;73;426
81146;Livers-Cazelles;3;0;239;3;28
81147;Lombers;18;8.3;1090;12;102
81148;Loubers;0;0;94;1;7
81149;Loupiac;6;0;448;8;33
81150;Lugan;3;0;420;3;34
81151;Magrin;0;50;135;2;6
81152;Mailhoc;4;12.5;309;8;23
81154;Marnaves;2;N/A - résultat non disponible;82;N/A - résultat non disponible;5
81156;Marssac-sur-Tarn;28;5.3;3486;57;293
81157;Marzens;2;0;311;4;25
81158;Le Masnau-Massuguiès;3;50;253;2;19
81159;Massac-Séran;5;12.5;493;8;36
81160;Massaguel;2;10;346;10;21
81161;Massals;1;0;113;1;10
81162;Maurens-Scopont;2;0;139;2;19
81163;Mazamet;97;9.3;10123;129;899
81164;Mézens;4;0;531;7;32
81165;Milhars;4;11.1;231;9;21
81166;Milhavet;2;50;99;2;10
81167;Miolles;0;N/A - résultat non disponible;107;N/A - résultat non disponible;2
81168;Mirandol-Bourgnounac;7;33.3;1031;18;84
81169;Missècle;0;50;98;2;7
81170;Monestiés;9;7.1;1385;14;78
81171;Montans;11;20;1547;30;139
81172;Montauriol;0;0;59;2;1
81173;Montcabrier;1;0;315;1;23
81174;Montdragon;5;0;613;9;33
81175;Montdurausse;4;25;394;8;25
81176;Montels;1;0;109;2;2
81177;Montfa;6;0;468;6;27
81178;Montgaillard;7;0;361;5;33
81179;Montgey;1;0;274;2;20
81180;Montirat;1;0;266;6;24
81181;Montpinier;2;0;186;1;14
81182;Montredon-Labessonnié;23;0;2080;22;136
81183;Mont-Roc;1;33.3;192;3;18
81184;Montrosier;0;0;34;1;2
81185;Montvalen;2;0;243;2;24
81186;Moularès;0;0;255;2;15
81187;Moulayrès;0;0;216;1;11
81188;Moulin-Mage;4;0;304;2;18
81189;Mouzens;2;0;117;1;10
81190;Mouzieys-Teulet;2;0;494;8;21
81191;Mouzieys-Panens;1;25;249;4;25
81192;Murat-sur-Vèbre;14;16.7;851;6;59
81193;Nages;6;0;345;3;29
81195;Navès;5;0;690;5;36
81196;Noailhac;3;10;835;10;55
81197;Noailles;2;0;207;1;23
81198;Orban;3;20;337;5;24
81199;Padiès;2;100;154;1;17
81200;Palleville;7;0;447;1;34
81201;Pampelonne;7;18.2;959;11;83
81202;Parisot;11;7.7;1009;13;74
81203;Paulinet;9;0;506;5;48
81204;Payrin-Augmontel;14;12.5;2193;32;92
81205;Péchaudier;0;0;185;4;12
81206;Penne;8;10;597;10;65
81207;Peyregoux;1;50;84;2;4
81208;Peyrole;4;23.1;557;13;38
81209;Pont-de-Larn;24;16.7;2866;30;190
81210;Poudis;1;N/A - résultat non disponible;271;N/A - résultat non disponible;11
81211;Poulan-Pouzols;4;14.3;486;7;29
81212;Prades;2;0;118;2;10
81213;Pratviel;0;N/A - résultat non disponible;91;N/A - résultat non disponible;6
81214;Puéchoursi;1;N/A - résultat non disponible;109;N/A - résultat non disponible;9
81215;Puybegon;1;16.7;646;6;52
81216;Puycalvel;3;0;215;4;13
81217;Puycelsi;12;0;458;4;63
81218;Puygouzon;31;6.8;3549;44;341
81219;Puylaurens;28;9.3;3212;54;271
81220;Rabastens;54;6.2;5801;97;585
81221;Rayssac;2;0;233;1;12
81222;Réalmont;28;8.9;3542;45;270
81223;Le Rialet;4;N/A - résultat non disponible;63;N/A - résultat non disponible;8
81224;Le Riols;1;100;99;1;7
81225;Rivières;8;0;1065;16;100
81227;Roquecourbe;21;16;2181;25;123
81228;Roquemaure;5;0;468;3;30
81229;Roquevidal;2;66.7;137;3;14
81230;Rosières;5;33.3;722;6;33
81231;Rouairoux;9;28.6;387;7;28
81232;Rouffiac;4;12.5;632;8;41
81233;Terre-de-Bancalié;22;26.7;1728;15;119
81234;Roussayrolles;2;0;85;2;6
81235;Saint-Affrique-les-Montagnes;9;0;750;8;36
81236;Saint-Agnan;2;0;295;10;30
81237;Saint-Amancet;1;0;176;2;12
81238;Saint-Amans-Soult;34;0;1524;12;116
81239;Saint-Amans-Valtoret;18;0;862;10;62
81240;Saint-André;1;0;102;1;7
81242;Saint-Avit;1;40;279;5;14
81243;Saint-Beauzile;4;0;129;3;14
81244;Saint-Benoît-de-Carmaux;8;16.7;2059;30;68
81245;Saint-Christophe;0;0;131;3;15
81246;Sainte-Cécile-du-Cayrou;2;N/A - résultat non disponible;120;N/A - résultat non disponible;7
81247;Saint-Cirgue;2;0;219;4;20
81248;Saint-Gauzens;6;30;912;10;58
81249;Sainte-Gemme;8;13.3;846;15;65
81250;Saint-Genest-de-Contest;5;50;281;2;37
81251;Saint-Germain-des-Prés;5;15.4;920;13;58
81252;Saint-Germier;1;0;156;1;21
81253;Saint-Grégoire;3;0;471;5;26
81254;Saint-Jean-de-Marcel;2;0;385;4;21
81255;Saint-Jean-de-Rives;4;0;512;5;29
81256;Saint-Jean-de-Vals;1;0;84;1;4
81257;Saint-Juéry;40;12.3;6575;65;410
81258;Saint-Julien-du-Puy;8;0;446;5;36
81259;Saint-Julien-Gaulène;1;25;226;4;19
81261;Saint-Lieux-lès-Lavaur;7;0;1232;16;79
81262;Saint-Marcel-Campes;2;0;230;8;11
81263;Saint-Martin-Laguépie;4;33.3;396;6;35
81264;Saint-Michel-Labadié;1;N/A - résultat non disponible;87;N/A - résultat non disponible;8
81265;Saint-Michel-de-Vax;2;0;80;1;6
81266;Saint-Paul-Cap-de-Joux;9;21.1;1060;19;67
81267;Saint-Pierre-de-Trivisy;5;0;617;8;43
81268;Saint-Salvi-de-Carcavès;5;50;78;2;10
81269;Saint-Salvy-de-la-Balme;27;33.3;528;6;59
81270;Saint-Sernin-lès-Lavaur;1;50;166;4;14
81271;Saint-Sulpice-la-Pointe;57;9.9;9674;151;729
81272;Saint-Urcisse;4;20;225;5;15
81273;Saïx;18;5.5;3714;55;258
81274;Saliès;2;0;816;7;43
81275;Salles;1;0;196;3;23
81276;Salvagnac;15;25;1236;16;127
81277;Saussenac;4;25;627;8;37
81278;Sauveterre;1;0;186;2;9
81279;La Sauzière-Saint-Jean;7;0;257;4;17
81280;Le Ségur;5;0;261;7;28
81281;Sémalens;19;0;2021;23;138
81282;Senaux;0;N/A - résultat non disponible;37;N/A - résultat non disponible;2
81283;Senouillac;12;18.8;1123;16;83
81284;Le Sequestre;11;12.1;2025;33;235
81285;Sérénac;1;0;500;2;19
81286;Serviès;6;12.5;591;8;40
81287;Sieurac;1;33.3;263;6;7
81288;Sorèze;22;9.4;2978;32;221
81289;Soual;19;4.7;2649;43;221
81290;Souel;0;0;172;4;19
81291;Taïx;1;8.3;537;12;19
81292;Tanus;5;0;541;6;37
81293;Tauriac;5;0;396;4;29
81294;Técou;9;0;1099;16;79
81295;Teillet;4;20;451;5;32
81297;Terssac;15;0;1200;15;166
81298;Teulat;2;22.2;483;9;46
81299;Teyssode;2;0;382;4;35
81300;Tonnac;1;N/A - résultat non disponible;105;N/A - résultat non disponible;7
81302;Tréban;0;50;58;2;4
81303;Trébas;2;0;404;5;71
81304;Trévien;3;25;200;4;15
81305;Vabre;10;12.5;716;8;60
81306;Valderiès;12;37.5;828;8;63
81307;Valdurenque;12;0;886;11;55
81308;Valence-d'Albigeois;15;5.9;1276;17;110
81309;Vaour;14;20;361;10;45
81310;Veilhes;2;0;145;2;10
81311;Vénès;13;6.2;723;16;57
81312;Verdalle;12;11.1;1026;9;78
81313;Le Verdier;2;0;227;3;14
81314;Viane;9;66.7;531;3;34
81315;Vielmur-sur-Agout;14;5.9;1377;17;110
81316;Vieux;1;16.7;230;6;20
81317;Villefranche-d'Albigeois;4;0;1235;11;88
81318;Villeneuve-lès-Lavaur;1;0;138;1;19
81319;Villeneuve-sur-Vère;8;11.1;533;9;42
81320;Vindrac-Alayrac;1;0;155;3;16
81321;Le Vintrou;0;0;91;5;6
81322;Virac;0;0;252;1;16
81323;Viterbe;5;20;360;5;15
81324;Viviers-lès-Lavaur;1;33.3;265;6;16
81325;Viviers-lès-Montagnes;7;6.9;1992;29;107
81326;Sainte-Croix;3;11.1;423;9;31
82001;Albefeuille-Lagarde;3;10;590;10;47
82002;Albias;16;14.3;3272;42;216
82003;Angeville;1;N/A - résultat non disponible;238;N/A - résultat non disponible;8
82004;Asques;0;0;132;1;15
82005;Aucamville;10;3.7;1552;27;111
82006;Auterive;0;0;65;1;6
82007;Auty;1;33.3;144;3;13
82008;Auvillar;6;0;909;6;71
82009;Balignac;2;0;40;1;6
82010;Bardigues;2;0;239;4;19
82011;Barry-d'Islemade;5;20;931;10;39
82012;Les Barthes;3;16.7;586;6;27
82013;Beaumont-de-Lomagne;20;11.1;3754;63;314
82014;Beaupuy;0;0;274;3;18
82015;Belbèze-en-Lomagne;0;100;168;1;8
82016;Belvèze;3;0;221;5;17
82017;Bessens;7;0;1470;20;101
82018;Bioule;6;25;1194;12;56
82019;Boudou;2;8.3;755;12;43
82020;Bouillac;4;33.3;577;6;44
82021;Bouloc-en-Quercy;2;0;189;1;16
82022;Bourg-de-Visa;5;33.3;389;3;39
82023;Bourret;2;13.3;974;15;41
82024;Brassac;1;33.3;252;3;19
82025;Bressols;28;10.1;3883;79;338
82026;Bruniquel;7;0;639;13;62
82027;Campsas;6;16;1472;25;78
82028;Canals;14;0;807;14;98
82029;Castanet;1;0;275;3;22
82030;Castelferrus;3;0;490;5;34
82031;Castelmayran;3;15.4;1191;13;56
82032;Castelsagrat;5;10;540;10;47
82033;Castelsarrasin;71;13.4;14335;157;845
82034;Castéra-Bouzet;0;0;122;3;13
82035;Caumont;3;0;346;4;19
82036;Le Causé;1;0;131;1;9
82037;Caussade;37;11.4;6858;88;499
82038;Caylus;25;0;1463;21;188
82039;Cayrac;2;0;562;7;37
82040;Cayriech;3;50;273;2;12
82041;Cazals;2;25;240;4;13
82042;Cazes-Mondenard;11;5;1226;20;99
82043;Comberouger;2;0;268;3;16
82044;Corbarieu;6;24.1;1707;29;114
82045;Cordes-Tolosannes;1;0;359;4;18
82046;Coutures;2;0;108;2;5
82047;Cumont;2;N/A - résultat non disponible;51;N/A - résultat non disponible;4
82048;Dieupentale;8;10;1644;20;110
82049;Donzac;3;14.3;1039;7;53
82050;Dunes;8;16.7;1218;6;70
82051;Durfort-Lacapelette;3;28.6;842;7;68
82052;Escatalens;3;15.4;1139;13;50
82053;Escazeaux;0;0;289;3;12
82054;Espalais;0;20;380;5;11
82055;Esparsac;3;0;254;2;11
82056;Espinas;6;0;210;1;26
82057;Fabas;2;0;695;10;30
82058;Fajolles;0;0;109;1;6
82059;Faudoas;0;0;292;2;20
82060;Fauroux;1;0;182;4;18
82061;Féneyrols;3;25;164;4;19
82062;Finhan;6;9.5;1475;21;80
82063;Garganvillar;3;22.2;677;9;23
82064;Gariès;1;0;128;2;11
82065;Gasques;4;25;406;4;23
82066;Génébrières;3;9.1;636;11;46
82067;Gensac;1;0;103;1;6
82068;Gimat;2;0;231;1;17
82069;Ginals;1;50;195;4;18
82070;Glatens;0;0;68;1;6
82071;Goas;1;N/A - résultat non disponible;37;N/A - résultat non disponible;4
