Insee - Statistiques locales; ; ; ; ; 
Référentiel géographique : France par commune; ; ; ; ; 
Code;Libellé;Unités légales (en nombre) 2021;Population municipale 2022;Densité de population (historique depuis 1876) 2021;Part construction dans les créations d'ent. 2023
88144;Domèvre-sous-Montfort;3;61;18;N/A - résultat non disponible
88145;Domfaing;12;212;54.4;N/A - résultat non disponible
88146;Domjulien;7;177;14.7;0
88147;Dommartin-aux-Bois;10;399;25.1;0
88148;Dommartin-lès-Remiremont;118;1900;89.2;6.9
88149;Dommartin-lès-Vallois;3;52;10.8;N/A - résultat non disponible
88150;Dommartin-sur-Vraine;8;292;41.3;0
88151;Dompaire;59;1079;65.4;9.1
88152;Dompierre;10;240;27.3;N/A - résultat non disponible
88153;Domptail;21;338;18.4;66.7
88154;Domrémy-la-Pucelle;7;94;9.5;0
88155;Domvallier;3;95;30.2;N/A - résultat non disponible
88156;Doncières;4;156;19.4;0
88157;Dounoux;41;871;93.8;14.3
88158;Éloyes;189;3117;247.7;8.3
88159;Entre-deux-Eaux;32;509;59.6;0
88160;Épinal;2504;32296;545;11.8
88161;Escles;20;385;17.8;0
88162;Esley;12;170;16.2;50
88163;Essegney;29;745;88.2;20
88164;Estrennes;2;106;17;N/A - résultat non disponible
88165;Étival-Clairefontaine;153;2454;92.4;11.5
88166;Évaux-et-Ménil;21;355;71.8;33.3
88167;Faucompierre;9;227;93.5;0
88168;Fauconcourt;4;131;27.8;N/A - résultat non disponible
88169;Fays;8;219;44.5;0
88170;Ferdrupt;44;731;49.7;20
88171;Fignévelle;2;50;11.1;0
88172;Fiménil;8;232;44.1;0
88173;Florémont;15;473;58.7;0
88174;Fomerey;9;141;28.4;100
88175;Fontenay;33;471;72.2;0
88176;Fontenoy-le-Château;31;499;13.1;0
88177;La Forge;35;515;109.5;0
88178;Les Forges;116;1779;251;14.3
88179;Fouchécourt;1;41;9;0
88180;Frain;7;125;16.7;0
88181;Fraize;170;2849;182.6;8.3
88182;Frapelle;11;199;44;0
88183;Frebécourt;7;352;32.9;0
88184;Fremifontaine;11;421;44.8;0
88185;Frenelle-la-Grande;6;101;18.9;0
88186;Frenelle-la-Petite;6;47;13.5;50
88187;Frénois;4;49;10.3;50
88188;Fresse-sur-Moselle;127;1662;91.9;0
88189;Fréville;5;132;20.4;25
88190;Frizon;31;484;42.2;50
88192;Gelvécourt-et-Adompt;3;107;27.2;100
88193;Gemaingoutte;7;152;38.2;0
88194;Gemmelaincourt;6;126;17.7;0
88195;Gendreville;8;104;12.7;N/A - résultat non disponible
88196;Gérardmer;934;7685;143;6.6
88197;Gerbamont;28;353;36.4;16.7
88198;Gerbépal;31;537;29.1;0
88199;Gignéville;5;76;13.8;N/A - résultat non disponible
88200;Gigney;3;58;11;0
88201;Girancourt;70;873;49.9;7.7
88202;Gircourt-lès-Viéville;5;195;22.9;0
88203;Girecourt-sur-Durbion;31;353;51.3;0
88205;Girmont-Val-d'Ajol;27;256;14.9;0
88206;Gironcourt-sur-Vraine;36;858;116.1;0
88208;Godoncourt;9;116;10;0
88209;Golbey;512;8827;932.5;8.9
88210;Gorhey;7;169;26.9;0
88212;Grand;15;364;9.7;N/A - résultat non disponible
88213;La Grande-Fosse;15;130;19.6;0
88214;Grandrupt-de-Bains;7;70;20.3;0
88215;Grandrupt;6;75;12;0
88216;Grandvillers;42;724;41.9;0
88218;Granges-Aumontzey;170;2560;78.5;15.4
88219;Greux;9;132;17.2;N/A - résultat non disponible
88220;Grignoncourt;3;47;8.5;0
88221;Gruey-lès-Surance;8;210;8;0
88222;Gugnécourt;21;228;45.8;100
88223;Gugney-aux-Aulx;8;171;19.5;0
88224;Hadigny-les-Verrières;17;378;27.7;0
88225;Hadol;124;2331;47.9;20.8
88226;Hagécourt;4;128;17;100
88227;Hagnéville-et-Roncourt;4;81;9.9;N/A - résultat non disponible
88228;Haillainville;7;181;14.6;0
88229;Harchéchamp;3;87;11.1;N/A - résultat non disponible
88230;Hardancourt;2;35;11.1;N/A - résultat non disponible
88231;Haréville;17;470;72.4;0
88232;Harmonville;15;210;14.3;20
88233;Harol;35;627;23.6;30
88236;La Haye;5;134;18.1;N/A - résultat non disponible
88237;Hennecourt;18;342;49;0
88238;Hennezel;21;387;12;40
88239;Hergugney;8;130;23.1;N/A - résultat non disponible
88240;Herpelmont;10;268;49.1;33.3
88241;Houécourt;26;424;43.2;25
88242;Houéville;2;43;13.4;N/A - résultat non disponible
88243;Housseras;25;489;24.9;25
88244;La Houssière;18;509;26.5;28.6
88245;Hurbache;19;291;30.2;0
88246;Hymont;18;488;116.8;33.3
88247;Igney;54;1143;150.4;33.3
88248;Isches;10;172;12.6;0
88249;Jainvillotte;2;72;9.9;0
88250;Jarménil;32;437;90;16.7
88251;Jeanménil;60;1108;61;18.2
88252;Jésonville;0;151;20.8;N/A - résultat non disponible
88253;Jeuxey;64;663;79;0
88254;Jorxey;2;81;15.2;N/A - résultat non disponible
88255;Jubainville;3;89;21;N/A - résultat non disponible
88256;Jussarupt;19;260;40.2;0
88257;Juvaincourt;19;183;20.6;0
88258;Lamarche;41;814;25;28.6
88259;Landaville;24;291;22.6;0
88260;Langley;8;144;54.2;0
88261;Laval-sur-Vologne;36;630;176.8;0
88262;Laveline-devant-Bruyères;39;578;185.8;0
88263;Laveline-du-Houx;15;207;24.6;33.3
88264;Légéville-et-Bonfays;2;63;12.1;0
88265;Lemmecourt;0;24;14.6;N/A - résultat non disponible
88266;Lépanges-sur-Vologne;45;838;110;10
88267;Lerrain;23;456;35.7;16.7
88268;Lesseux;7;138;47.3;N/A - résultat non disponible
88269;Liézey;30;301;22.5;0
88270;Liffol-le-Grand;142;2108;62.5;14.3
88271;Lignéville;8;300;24.1;0
88272;Lironcourt;4;71;15.1;N/A - résultat non disponible
88273;Longchamp;11;460;44.9;28.6
88274;Longchamp-sous-Châtenois;5;81;16.9;0
88275;Lubine;17;245;16.5;0
88276;Lusse;32;361;18.9;0
88277;Luvigny;9;117;28.2;33.3
88278;Maconcourt;2;67;13.9;0
88279;Madecourt;3;50;10.9;0
88280;Madegney;3;126;44.3;0
88281;Madonne-et-Lamerey;28;407;58;50
88283;Malaincourt;7;80;13.1;0
88284;Mandray;40;590;47.7;10
88285;Mandres-sur-Vair;14;438;36.7;0
88286;Marainville-sur-Madon;4;98;19.9;33.3
88287;Marey;4;71;8.6;N/A - résultat non disponible
88288;Maroncourt;2;5;2.7;N/A - résultat non disponible
88289;Martigny-les-Bains;30;793;27.3;12.5
88290;Martigny-les-Gerbonvaux;9;116;12.5;0
88291;Martinvelle;1;126;5.4;0
88292;Mattaincourt;29;801;134.5;12.5
88293;Maxey-sur-Meuse;10;216;20.1;33.3
88294;Mazeley;6;267;25.3;N/A - résultat non disponible
88295;Mazirot;7;237;35.7;0
88296;Médonville;2;54;8;0
88297;Méménil;12;175;18.4;0
88298;Ménarmont;2;60;11.6;0
88299;Ménil-en-Xaintois;4;168;38.1;0
88300;Ménil-de-Senones;8;122;17.2;0
88301;Ménil-sur-Belvitte;19;289;33.8;0
88302;Le Ménil;76;984;48.7;0
88303;Midrevaux;9;177;12.7;0
88304;Mirecourt;271;4746;394.6;11.1
88305;Moncel-sur-Vair;9;180;26;0
88306;Le Mont;5;52;12.7;0
88307;Mont-lès-Lamarche;4;94;13.4;50
88308;Mont-lès-Neufchâteau;14;279;25.3;0
88309;Monthureux-le-Sec;12;174;14.9;0
88310;Monthureux-sur-Saône;50;870;46.5;20
88311;Montmotier;1;34;8.3;0
88312;Morelmaison;5;192;35.6;0
88313;Moriville;17;436;17.1;25
88314;Morizécourt;3;94;9;N/A - résultat non disponible
88315;Mortagne;14;188;8.2;0
88316;Morville;5;42;12.9;N/A - résultat non disponible
88317;Moussey;34;549;19;20
88318;Moyemont;11;221;17.9;0
88319;Moyenmoutier;168;3003;88.8;6.9
88320;Nayemont-les-Fosses;47;776;86.9;0
88321;Neufchâteau;517;6507;276.4;7.8
88322;La Neuveville-devant-Lépanges;15;502;58.3;20
88324;La Neuveville-sous-Châtenois;10;368;50.2;0
88325;La Neuveville-sous-Montfort;8;182;18.1;0
88326;Neuvillers-sur-Fave;34;357;69.1;25
88327;Nomexy;99;1927;245.4;4.8
88328;Nompatelize;27;535;75.8;14.3
88330;Nonville;8;188;21.4;0
88331;Nonzeville;3;55;34;N/A - résultat non disponible
88332;Norroy;17;208;29.4;0
88333;Nossoncourt;5;125;24;0
88334;Oëlleville;13;269;28.1;N/A - résultat non disponible
88335;Offroicourt;3;150;16.5;N/A - résultat non disponible
88336;Ollainville;1;74;11.9;N/A - résultat non disponible
88338;Ortoncourt;2;87;18.5;0
88340;Padoux;31;492;25.5;16.7
88341;Pair-et-Grandrupt;33;491;108.5;0
88342;Pallegney;8;172;28;100
88343;Parey-sous-Montfort;14;172;23.7;0
88344;Pargny-sous-Mureau;14;184;10;0
88345;La Petite-Fosse;7;84;15.3;N/A - résultat non disponible
88346;La Petite-Raon;33;737;81.3;66.7
88347;Pierrefitte;7;126;13.3;0
88348;Pierrepont-sur-l'Arentèle;5;143;22.3;0
88349;Plainfaing;89;1592;41.9;0
88350;Pleuvezain;3;72;19.5;N/A - résultat non disponible
88351;Plombières-les-Bains;156;1571;57.8;14.3
88352;Pompierre;5;191;15.5;0
88353;Pont-lès-Bonfays;6;102;23.3;N/A - résultat non disponible
88354;Pont-sur-Madon;6;181;54.1;N/A - résultat non disponible
88355;Portieux;31;1215;154.7;0
88356;Les Poulières;17;302;98.7;0
88357;Poussay;47;660;76.8;0
88358;Pouxeux;130;1952;136.4;11.5
88359;Prey;1;89;41.8;0
88360;Provenchères-lès-Darney;3;144;16.2;N/A - résultat non disponible
88361;Provenchères-et-Colroy;90;1299;68.8;0
88362;Le Puid;10;118;21.3;0
88363;Punerot;5;149;11;0
88364;Puzieux;10;145;26.8;N/A - résultat non disponible
88365;Racécourt;3;146;20.7;0
88366;Rainville;12;274;32.3;0
88367;Rambervillers;339;5032;244.4;14
88368;Ramecourt;2;148;49.7;33.3
88369;Ramonchamp;105;1817;117;25
88370;Rancourt;2;76;12.7;N/A - résultat non disponible
88371;Raon-aux-Bois;61;1207;50.5;4.8
88372;Raon-l'Étape;335;6011;255.6;13.3
88373;Raon-sur-Plaine;9;139;40.4;0
88374;Rapey;0;24;7.9;N/A - résultat non disponible
88375;Raves;40;480;118.7;20
88376;Rebeuville;18;295;32.6;0
88377;Regnévelle;2;122;14;N/A - résultat non disponible
88378;Regney;0;103;25.6;N/A - résultat non disponible
88379;Rehaincourt;8;361;23.6;0
88380;Rehaupal;10;208;44.1;33.3
88381;Relanges;11;190;13.9;0
88382;Remicourt;2;63;15.2;N/A - résultat non disponible
88383;Remiremont;728;7500;422.8;5.5
88385;Remoncourt;20;568;39.2;0
88386;Remomeix;49;435;92.8;25
88387;Removille;13;194;26.8;N/A - résultat non disponible
88388;Renauvoid;8;120;12.8;0
88389;Repel;0;82;23.1;0
88390;Robécourt;10;104;11.7;0
88391;Rochesson;61;676;31.6;27.3
88393;Rollainville;10;306;38.6;33.3
88394;Romain-aux-Bois;1;47;5.9;0
88395;Romont;15;362;18.9;33.3
88398;Les Rouges-Eaux;5;79;13.6;0
88399;Le Roulier;11;210;37;100
88400;Rouvres-en-Xaintois;9;262;23.7;0
88401;Rouvres-la-Chétive;19;459;39.9;100
88402;Roville-aux-Chênes;13;369;43.1;0
88403;Rozerotte;5;185;29.3;N/A - résultat non disponible
88404;Rozières-sur-Mouzon;5;69;14.2;0
88406;Rugney;7;131;22.7;N/A - résultat non disponible
88407;Ruppes;4;144;19.1;N/A - résultat non disponible
88408;Rupt-sur-Moselle;203;3458;76.8;7.7
88409;Saint-Amé;137;2140;266.5;0
88410;Sainte-Barbe;9;268;8.9;0
88411;Saint-Baslemont;2;84;6.4;N/A - résultat non disponible
88412;Saint-Benoît-la-Chipotte;15;445;21.6;0
88413;Saint-Dié-des-Vosges;1449;19324;418.6;17.1
88415;Saint-Étienne-lès-Remiremont;303;3814;112.7;15.9
88416;Saint-Genest;3;133;21.7;0
88417;Saint-Gorgon;23;366;64.6;0
88418;Sainte-Hélène;15;445;26.1;0
88419;Saint-Jean-d'Ormont;7;128;23.3;0
88421;Saint-Julien;4;103;7.3;0
88423;Saint-Léonard;99;1379;94;11.1
88424;Sainte-Marguerite;231;2253;409.2;16.7
88425;Saint-Maurice-sur-Mortagne;6;181;26.5;N/A - résultat non disponible
88426;Saint-Maurice-sur-Moselle;109;1364;37;50
88427;Saint-Menge;1;117;18.1;N/A - résultat non disponible
88428;Saint-Michel-sur-Meurthe;120;1794;116.4;25
88429;Saint-Nabord;381;3983;103.7;13
88430;Saint-Ouen-lès-Parey;25;495;23.6;0
88431;Saint-Paul;12;148;31.4;0
88432;Saint-Pierremont;8;153;27.6;N/A - résultat non disponible
88433;Saint-Prancher;6;67;16.3;0
88434;Saint-Remimont;4;211;46.7;0
88435;Saint-Remy;23;519;42.4;0
88436;Saint-Stail;8;72;11.6;N/A - résultat non disponible
88437;Saint-Vallier;10;100;22.3;33.3
88438;La Salle;21;398;83.7;0
88439;Sanchey;53;953;171.1;11.1
88440;Sandaucourt;8;174;15.4;N/A - résultat non disponible
88441;Sans-Vallois;11;129;28.9;0
88442;Sapois;63;629;37.4;0
88443;Sartes;5;90;13.7;0
88444;Le Saulcy;20;297;31.2;0
88445;Saulcy-sur-Meurthe;169;2319;141.7;8.7
88446;Saulxures-lès-Bulgnéville;10;231;24.8;0
88447;Saulxures-sur-Moselotte;154;2537;78.8;16
88448;Sauville;13;169;12.1;0
88449;Savigny;9;203;31.6;N/A - résultat non disponible
88450;Senaide;7;183;15;0
88451;Senones;127;2334;126.2;22.2
88452;Senonges;6;133;22.9;0
88453;Seraumont;0;31;3.1;N/A - résultat non disponible
88454;Sercœur;8;224;24.5;50
88455;Serécourt;3;100;7.2;N/A - résultat non disponible
88456;Serocourt;2;83;7.6;0
88457;Sionne;4;141;12.1;N/A - résultat non disponible
88458;Socourt;2;282;73.5;0
88459;Soncourt;2;43;11;100
88460;Soulosse-sous-Saint-Élophe;44;653;34;33.3
88461;Suriauville;7;200;15.3;0
88462;Le Syndicat;148;1859;102.6;21.7
88463;Taintrux;73;1450;46.6;9.1
88464;Tendon;30;504;23.2;0
88465;Thaon-les-Vosges;501;8433;300.1;11.9
88466;They-sous-Montfort;8;123;12.2;50
88467;Thiéfosse;35;583;75.2;0
88468;Le Thillot;230;3198;215.1;10.7
88469;Thiraucourt;1;100;33.1;N/A - résultat non disponible
88470;Le Tholy;111;1495;49.3;19.2
88471;Les Thons;5;97;9.8;N/A - résultat non disponible
88472;Thuillières;3;111;14.8;N/A - résultat non disponible
88473;Tignécourt;3;82;4.7;N/A - résultat non disponible
88474;Tilleux;0;71;17.8;0
88475;Tollaincourt;10;117;8.4;N/A - résultat non disponible
88476;Totainville;3;114;23.4;0
88477;Trampot;5;101;7.7;N/A - résultat non disponible
88478;Tranqueville-Graux;3;89;6.4;0
88479;Trémonzey;9;235;26.8;0
88480;Ubexy;7;169;33.3;0
88481;Uriménil;62;1326;85;6.7
88482;Urville;6;55;13.7;100
88483;Uxegney;104;2249;253.4;7.4
88484;Uzemain;63;1050;38.3;13.3
88485;La Vacheresse-et-la-Rouillie;10;128;13.1;0
88486;Vagney;261;3873;155.7;6.1
88487;Le Val-d'Ajol;240;3873;52.7;13.9
88488;Valfroicourt;11;229;16.7;0
88489;Valleroy-aux-Saules;12;256;50.5;25
88490;Valleroy-le-Sec;5;186;31.2;0
88491;Les Vallois;5;124;23;0
88492;Le Valtin;21;74;3.8;50
88493;Varmonzey;0;24;9.3;N/A - résultat non disponible
88494;Vaubexy;6;121;18.4;0
88495;Vaudéville;14;195;59.6;0
88496;Vaudoncourt;11;151;27.5;0
88497;Vaxoncourt;21;502;57.2;0
88498;Vecoux;38;863;62.9;0
88499;Velotte-et-Tatignécourt;9;159;30;N/A - résultat non disponible
88500;Ventron;67;839;33.2;22.2
88501;Le Vermont;3;73;16.6;N/A - résultat non disponible
88502;Vervezelle;7;117;65.6;N/A - résultat non disponible
88503;Vexaincourt;4;147;12.9;0
88504;Vicherey;27;158;29.6;100
88505;Vienville;1;120;36.1;50
88506;Vieux-Moulin;19;321;81.2;50
88507;Villers;4;189;38.8;50
88508;Ville-sur-Illon;21;513;29.1;33.3
88509;Villoncourt;2;100;16.2;0
88510;Villotte;2;119;16;N/A - résultat non disponible
88511;Villouxel;2;86;19.1;N/A - résultat non disponible
88512;Viménil;7;235;29.9;33.3
88513;Vincey;96;2073;164.9;0
88514;Viocourt;9;165;34.5;N/A - résultat non disponible
88515;Vioménil;9;153;6.5;50
88516;Vittel;393;4766;198.6;7.8
88517;Viviers-le-Gras;5;182;20.9;N/A - résultat non disponible
88518;Viviers-lès-Offroicourt;2;27;6.6;N/A - résultat non disponible
88519;La Voivre;29;656;113.3;0
88520;Les Voivres;31;285;22.6;50
88521;Vomécourt;13;258;35.4;0
88522;Vomécourt-sur-Madon;2;68;19.3;50
88523;Vouxey;7;169;7.1;0
88524;Vrécourt;21;349;28.1;0
88525;Vroville;5;133;19.2;N/A - résultat non disponible
88526;Wisembach;28;428;37.6;14.3
88527;Xaffévillers;13;133;16.1;50
88528;Xamontarupt;5;152;30.6;0
88529;Xaronval;14;108;20.8;0
88530;Xertigny;155;2572;51.3;15.4
88531;Xonrupt-Longemer;163;1475;48.5;0
88532;Zincourt;8;76;17;50
89002;Aigremont;4;71;10.7;0
89003;Montholon;182;2730;55.4;22.2
89004;Aisy-sur-Armançon;4;236;13.2;0
89005;Ancy-le-Franc;56;837;42.7;27.3
89006;Ancy-le-Libre;5;141;6.7;N/A - résultat non disponible
89007;Andryes;29;445;14.8;50
89008;Angely;4;152;17.9;0
89009;Annay-la-Côte;14;340;27.1;0
89010;Annay-sur-Serein;20;203;7.4;0
89011;Annéot;5;115;19.2;0
89012;Annoux;4;84;9.1;0
89013;Appoigny;265;3133;143.5;9.7
89014;Arces-Dilo;41;612;22.5;0
89015;Arcy-sur-Cure;37;482;18.1;0
89016;Argentenay;6;79;14.8;N/A - résultat non disponible
89017;Argenteuil-sur-Armançon;19;224;7.2;0
89018;Armeau;31;759;74.6;0
89019;Arthonnay;9;150;5.9;0
89020;Asnières-sous-Bois;11;114;6.3;0
89021;Asquins;19;297;13.2;0
89022;Athie;11;134;26.9;0
89023;Augy;58;963;192.3;9.1
89024;Auxerre;2502;35236;696.3;7.3
89025;Avallon;513;6346;238.8;5.3
89027;Bagneaux;7;201;11.9;16.7
89028;Baon;4;62;7.1;N/A - résultat non disponible
89029;Bassou;41;875;215.9;0
89030;Bazarnes;44;414;21.4;33.3
89031;Beaumont;17;620;95.3;16.7
89032;Beauvilliers;4;71;11;0
89033;Beauvoir;19;394;58.5;0
89034;Beine;28;444;21;0
89035;Bellechaume;24;437;17.9;16.7
89036;La Belliole;9;220;27;0
89037;Béon;37;524;33.6;0
89038;Bernouil;10;116;25.1;N/A - résultat non disponible
89039;Béru;5;75;14.5;N/A - résultat non disponible
89040;Bessy-sur-Cure;9;185;17.7;N/A - résultat non disponible
89041;Beugnon;6;286;38.1;33.3
89042;Bierry-les-Belles-Fontaines;8;154;5.8;0
89043;Blacy;6;99;10.8;0
89044;Blannay;5;100;13.9;0
89045;Bleigny-le-Carreau;16;282;27.6;0
89046;Bléneau;84;1146;29.2;0
89048;Bœurs-en-Othe;17;337;15.2;0
89049;Bois-d'Arcy;0;23;6.3;0
89050;Bonnard;33;907;221.4;12.5
89051;Les Bordes;24;553;28.9;25
89053;Branches;21;435;39.7;0
89054;Brannay;37;778;72.3;0
89055;Brienon-sur-Armançon;142;3060;120.2;7.4
89056;Brion;25;614;37.4;33.3
89057;Brosses;16;278;14.5;0
89058;Bussières;5;114;10.1;0
89059;Bussy-en-Othe;36;696;12.4;0
89060;Bussy-le-Repos;39;455;19.1;0
89061;Butteaux;12;255;32.7;N/A - résultat non disponible
89062;Carisey;10;375;32.2;0
89063;La Celle-Saint-Cyr;50;842;44.6;30.8
89064;Censy;3;54;11.5;N/A - résultat non disponible
89065;Cérilly;2;50;6.3;N/A - résultat non disponible
89066;Cerisiers;54;1002;37.7;0
89067;Cézy;52;1081;69;33.3
89068;Chablis;240;2151;55.2;0
89069;Chailley;30;525;31.3;0
89071;Chamoux;6;95;14.1;0
89072;Champcevrais;10;311;9.4;N/A - résultat non disponible
89073;Champignelles;75;896;16.9;0
89074;Champigny;126;2127;98.3;4.2
89075;Champlay;36;757;34.6;42.9
89076;Champlost;34;779;34.5;12.5
89077;Champs-sur-Yonne;110;1534;354.2;18.8
89079;Chamvres;36;656;117.7;0
89080;La Chapelle-sur-Oreuse;24;668;36.8;0
89081;La Chapelle-Vaupelteigne;8;92;18.3;0
89083;Charbuy;80;1870;79.6;26.3
89084;Charentenay;12;286;19.3;0
89085;Charmoy;48;1108;157.3;25
89086;Charny Orée de Puisaye;331;4854;20.9;5.3
89087;Chassignelles;13;300;22.9;0
89088;Chassy;29;475;28.6;25
89089;Chastellux-sur-Cure;12;131;12.6;0
89091;Châtel-Censoir;38;565;23;0
89092;Châtel-Gérard;11;199;6.6;0
89093;Chaumont;41;659;74.2;15.4
89094;Chaumot;26;701;46.9;18.2
89095;Chemilly-sur-Serein;17;134;10.5;0
89096;Chemilly-sur-Yonne;45;895;157.2;10
89098;Cheney;7;234;38.8;N/A - résultat non disponible
89099;Cheny;68;2231;233;5.6
89100;Chéroy;81;1763;164.8;6.2
89101;Chéu;39;532;71.4;0
89102;Chevannes;102;2145;91.5;31.2
89104;Chichée;15;299;16;N/A - résultat non disponible
89105;Chichery;24;434;66.5;0
89108;Chitry;25;348;22.6;16.7
89111;Les Clérimois;10;298;23.8;33.3
89112;Collan;8;156;12;0
89113;Collemiers;36;661;62.2;0
89115;Compigny;14;182;24.4;0
89116;Cornant;18;364;71.1;0
89117;Coulangeron;6;214;25.5;0
89118;Coulanges-la-Vineuse;33;787;74.6;0
89119;Coulanges-sur-Yonne;32;506;48;20
89120;Coulours;3;140;7.8;N/A - résultat non disponible
89122;Courgenay;25;565;18.9;28.6
89123;Courgis;18;241;25;20
89124;Courlon-sur-Yonne;64;1191;70.4;6.7
89125;Courson-les-Carrières;54;895;26.6;18.2
89126;Courtoin;6;35;4.9;N/A - résultat non disponible
89127;Courtois-sur-Yonne;32;783;182.3;0
89128;Coutarnoux;6;131;15.9;0
89129;Crain;19;411;41.5;0
89130;Deux Rivières;58;1272;39.8;0
89131;Cruzy-le-Châtel;15;224;3.8;20
89132;Cry;8;159;14.4;0
89133;Cudot;23;392;19.8;20
89134;Cussy-les-Forges;21;328;23.9;0
89136;Cuy;45;863;122.4;0
89137;Dannemoine;26;458;45.2;0
89139;Diges;50;1059;29.8;20
89141;Dissangis;2;119;16.1;0
89142;Dixmont;47;898;21.5;10.5
89143;Dollot;21;326;20.4;0
89144;Domats;37;795;33.2;9.1
89145;Domecy-sur-Cure;26;406;19.3;50
89146;Domecy-sur-le-Vault;3;85;13.7;0
89147;Dracy;20;237;10.9;0
89148;Druyes-les-Belles-Fontaines;29;273;6.8;0
89149;Dyé;5;188;11.6;0
89150;Égleny;23;451;56.1;33.3
89151;Égriselles-le-Bocage;86;1387;57.8;14.3
89152;Épineau-les-Voves;29;711;103;22.2
89153;Épineuil;31;515;84.5;0
89154;Escamps;38;853;39.2;20
89155;Escolives-Sainte-Camille;26;714;94.3;33.3
89156;Esnon;17;386;32.9;100
89158;Étais-la-Sauvin;36;629;13.9;0
89159;Étaule;15;392;43.8;14.3
89160;Étigny;34;752;110.5;0
89161;Étivey;15;186;6.8;0
89162;Évry;29;398;86.1;14.3
89163;La Ferté-Loupière;40;547;17.6;33.3
89164;Festigny;0;92;16.5;N/A - résultat non disponible
89165;Flacy;3;122;9.4;0
89167;Fleury-la-Vallée;58;1019;69.7;25
89168;Fleys;19;175;21.4;0
89169;Flogny-la-Chapelle;49;947;39.5;14.3
89170;Foissy-lès-Vézelay;8;115;21.3;0
89171;Foissy-sur-Vanne;21;286;18.2;25
89172;Fontaine-la-Gaillarde;9;518;48.1;50
89173;Fontaines;23;462;18.4;0
89175;Fontenay-près-Chablis;10;136;27.7;0
89176;Fontenay-près-Vézelay;13;136;8.9;0
89177;Fontenay-sous-Fouronnes;6;81;5.9;33.3
89179;Fontenoy;23;293;18.6;0
89180;Fouchères;26;460;32.5;20
89181;Fournaudin;6;130;13.5;0
89182;Fouronnes;4;182;9.8;0
89183;Fresnes;2;62;12.9;0
89184;Fulvy;4;129;33.9;N/A - résultat non disponible
89186;Germigny;29;531;43.9;0
89187;Gigny;12;83;7.6;0
89188;Girolles;9;189;10.9;N/A - résultat non disponible
89189;Gisy-les-Nobles;27;556;51.9;27.3
89190;Givry;15;178;21;0
89191;Gland;6;41;2.8;N/A - résultat non disponible
89194;Grimault;10;111;4.7;0
89195;Gron;82;1260;105.3;6.7
89196;Valravillon;83;1777;47.4;22.2
89197;Guillon-Terre-Plaine;36;712;14.9;42.9
89198;Gurgy;85;1724;128.8;20
89199;Gy-l'Évêque;22;446;30;25
89200;Hauterive;30;393;41;0
89201;Héry;111;1789;83.9;16.7
89202;Irancy;20;243;20.8;0
89203;Island;9;188;9.1;N/A - résultat non disponible
89204;L'Isle-sur-Serein;44;664;148.6;50
89205;Jaulges;11;431;35.9;50
89206;Joigny;624;9055;197.5;10.7
89207;Jouancy;3;28;4.5;N/A - résultat non disponible
89208;Joux-la-Ville;39;1164;26.3;12.5
89209;Jouy;20;519;29;22.2
89210;Jully;9;123;6.3;N/A - résultat non disponible
89211;Junay;3;64;18.2;0
89212;Jussy;12;355;49.2;66.7
89214;Lailly;7;202;8.5;0
89215;Lain;14;178;18;0
89216;Lainsecq;21;324;12.8;0
89217;Lalande;8;133;13.2;0
89218;Laroche-Saint-Cydroine;38;1209;137.8;8.3
89219;Lasson;8;142;19.9;N/A - résultat non disponible
89220;Lavau;14;391;7.5;33.3
89221;Leugny;29;317;23.8;N/A - résultat non disponible
89222;Levis;12;222;18.2;28.6
89223;Lézinnes;46;664;41.5;20
89224;Lichères-près-Aigremont;7;156;9.4;N/A - résultat non disponible
89225;Lichères-sur-Yonne;6;41;2.9;N/A - résultat non disponible
89226;Lignorelles;24;186;16;0
89227;Ligny-le-Châtel;79;1211;43.6;12.5
89228;Lindry;69;1334;88.9;18.2
89229;Lixy;19;489;39.9;50
89230;Looze;29;438;68.2;0
89232;Lucy-le-Bois;8;322;29.4;50
89233;Lucy-sur-Cure;11;206;19.1;0
89234;Lucy-sur-Yonne;10;119;14.3;0
89235;Magny;41;872;28.5;0
89236;Maillot;102;1271;200.6;12.5
89237;Mailly-la-Ville;34;494;20.7;16.7
89238;Mailly-le-Château;30;523;14.2;0
89239;Malay-le-Grand;121;1635;72.4;12.5
89240;Malay-le-Petit;21;310;28.5;N/A - résultat non disponible
89242;Maligny;37;780;35.4;22.2
89244;Marmeaux;4;84;7.7;N/A - résultat non disponible
89245;Marsangy;37;858;57.7;8.3
89246;Massangis;12;337;7.9;0
89247;Mélisey;14;225;10.2;0
89248;Menades;3;37;6.5;0
89249;Mercy;1;77;28.9;N/A - résultat non disponible
89250;Méré;8;168;14.9;N/A - résultat non disponible
89251;Merry-la-Vallée;22;361;19.9;11.1
89252;Merry-Sec;9;175;12.6;0
89253;Merry-sur-Yonne;16;189;8.1;0
89254;Mézilles;39;516;9.8;0
89255;Michery;62;1080;63.7;10
89256;Migé;15;392;27.4;25
89257;Migennes;283;6878;426.3;17.6
89259;Môlay;5;100;8.1;0
89261;Molinons;15;272;22.6;N/A - résultat non disponible
89262;Molosmes;8;160;6.7;25
89263;Monéteau;305;4113;226;6.7
89264;Montacher-Villegardin;42;719;24.3;25
89265;Montigny-la-Resle;40;582;35.8;0
